## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-19T00:59:43.165Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2014. Cambridge Bay Oxygen Sensor Deployed 2014-09-26. Ocean Networks Canada Society. https://doi.org/10.34943/9479908e-c334-4dd2-80ba-0d1d2c631157. Subset Query: 31142720. Accessed 2025-06-19."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2015. Cambridge Bay Oxygen Sensor Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/bf112f7b-faae-4cd0-b00a-fd57cbdbb1a8. Subset Query: 31142722. Accessed 2025-06-19."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2016. Cambridge Bay Oxygen Sensor Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/dedcc889-e09f-4b5a-be17-60bd0e30a21e. Subset Query: 31142724. Accessed 2025-06-19."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2017. Cambridge Bay Oxygen Sensor Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/1d357341-b2ce-4ba9-8b54-dec426544c13. Subset Query: 31142716. Accessed 2025-06-19."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2018. Cambridge Bay Oxygen Sensor Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/612be18e-22c0-4fc9-b4c7-4fe5acb46ec2. Subset Query: 31142723. Accessed 2025-06-19."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2019. Cambridge Bay Oxygen Sensor Deployed 2019-07-31. Ocean Networks Canada Society. https://doi.org/10.34943/3870c86d-fc80-449f-b9e2-2d529fa74700. Subset Query: 31142718. Accessed 2025-06-19."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2022. Cambridge Bay Oxygen Sensor Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/c50b987f-66a1-4b34-9eb9-60ec04ceafdf. Subset Query: 31142715. Accessed 2025-06-19."  / Citation Title
#CITATION8: "Ocean Networks Canada Society. 2023. Cambridge Bay Oxygen Sensor Deployed 2023-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/3bebe4ce-b472-40be-943c-371ad338d8cf. Subset Query: 31142721. Accessed 2025-06-19."  / Citation Title
#CITATION9: "Ocean Networks Canada Society. 2023. Cambridge Bay Oxygen Sensor Deployed 2023-08-02. Ocean Networks Canada Society. https://doi.org/10.34943/2882c627-d51a-40f7-ab90-9acf0bf78704. Subset Query: 31142717. Accessed 2025-06-19."  / Citation Title
#CITATION10: "Ocean Networks Canada Society. 2024. Cambridge Bay Oxygen Sensor Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/d012c6b8-5f72-4e6c-a178-5b322b70aea1. Subset Query: 31142719. Accessed 2025-06-19."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_OxygenSensor_Temperature_20141004T153000Z_20250618T043000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50611367                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113700                         / Latitude North
#LONGITUDE:  -105.060820                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Oxygen Sensor                           / Device Category
#DEVTOT:    10  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2014-10-04T15:17:21.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 630834"  / Device Name of Device 1
#DEVCODE1:  SBE63630834                          / Device Code of Device 1
#DEVID1:    23356                                / Device ID of Device 1
#
#DEPLDATE2: 2015-08-27T20:05:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 631008"  / Device Name of Device 2
#DEVCODE2:  SBE63631008                          / Device Code of Device 2
#DEVID2:    23493                                / Device ID of Device 2
#
#DEPLDATE3: 2016-08-25T22:24:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 630834"  / Device Name of Device 3
#DEVCODE3:  SBE63630834                          / Device Code of Device 3
#DEVID3:    23356                                / Device ID of Device 3
#
#DEPLDATE4: 2017-09-14T23:22:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 631008"  / Device Name of Device 4
#DEVCODE4:  SBE63631008                          / Device Code of Device 4
#DEVID4:    23493                                / Device ID of Device 4
#
#DEPLDATE5: 2018-07-26T20:58:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 630108"  / Device Name of Device 5
#DEVCODE5:  SBE63630108                          / Device Code of Device 5
#DEVID5:    23045                                / Device ID of Device 5
#
#DEPLDATE6: 2019-07-31T23:56:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 630225"  / Device Name of Device 6
#DEVCODE6:  SBE63630225                          / Device Code of Device 6
#DEVID6:    23044                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:41:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 631500"  / Device Name of Device 7
#DEVCODE7:  SBE63631500                          / Device Code of Device 7
#DEVID7:    24003                                / Device ID of Device 7
#
#DEPLDATE8: 2023-08-01T20:38:00.000Z             / Device 8 Deployment Date
#DEVNAME8: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 631500"  / Device Name of Device 8
#DEVCODE8:  SBE63631500                          / Device Code of Device 8
#DEVID8:    24003                                / Device ID of Device 8
#
#DEPLDATE9: 2023-08-02T20:34:00.000Z             / Device 9 Deployment Date
#DEVNAME9: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 631500"  / Device Name of Device 9
#DEVCODE9:  SBE63631500                          / Device Code of Device 9
#DEVID9:    24003                                / Device ID of Device 9
#
#DEPLDATE10: 2024-08-29T17:11:00.000Z            / Device 10 Deployment Date
#DEVNAME10: "Sea-Bird SBE 63 Dissolved Oxygen Sensor 630834"  / Device Name of Device 10
#DEVCODE10:  SBE63630834                         / Device Code of Device 10
#DEVID10:    23356                               / Device ID of Device 10
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2014-10-04T15:30:00.000Z             / Data Start Time
#DATETO:    2025-06-18T04:30:00.000Z             / Data End Time
#PERIODTOT: 6                                    / Number of Sample Periods
#PERIODST1: 2014-09-02T22:21:59.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2015-06-02T01:36:34.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#PERIODST3: 2017-03-10T00:00:00.000Z             / Sample Period 3 Start Time
#PERIOD3:   1                                    / Sensor Sample Period 3 (s)
#PERIODST4: 2018-06-27T00:00:00.000Z             / Sample Period 4 Start Time
#PERIOD4:   1                                    / Sensor Sample Period 4 (s)
#PERIODST5: 2019-06-28T22:15:36.000Z             / Sample Period 5 Start Time
#PERIOD5:   1                                    / Sensor Sample Period 5 (s)
#PERIODST6: 2024-03-19T00:00:00.000Z             / Sample Period 6 Start Time
#PERIOD6:   1                                    / Sensor Sample Period 6 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 265769                               / Samples in File
#TOTSMPEXP: 375316                               / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Temperature (C)", "Temperature QC Flag", "Temperature Count"
## END HEADER
2014-10-04T15:37:30.000Z, NaN, 4, 0
2014-10-04T15:52:30.000Z, NaN, 4, 0
2014-10-04T16:07:30.000Z, NaN, 4, 0
2014-10-04T16:22:30.000Z, NaN, 4, 0
2014-10-04T16:37:30.000Z, NaN, 4, 0
2014-10-04T16:52:30.000Z, NaN, 4, 0
2014-10-04T17:07:30.000Z, NaN, 4, 0
2014-10-04T17:22:30.000Z, NaN, 4, 0
2014-10-04T17:37:30.000Z, NaN, 4, 0
2014-10-04T17:52:30.000Z, NaN, 4, 0
2014-10-04T18:07:30.000Z, NaN, 4, 0
2014-10-04T18:22:30.000Z, NaN, 4, 0
2014-10-04T18:37:30.000Z, NaN, 4, 0
2014-10-04T18:52:30.000Z, NaN, 4, 0
2014-10-04T19:07:30.000Z, NaN, 4, 0
2014-10-04T19:22:30.000Z, NaN, 4, 0
2014-10-04T19:37:30.000Z, NaN, 4, 0
2014-10-04T19:52:30.000Z, NaN, 4, 0
2014-10-04T20:07:30.000Z, NaN, 4, 0
2014-10-04T20:22:30.000Z, NaN, 4, 0
2014-10-04T20:37:30.000Z, NaN, 4, 0
2014-10-04T20:52:30.000Z, NaN, 4, 0
2014-10-04T21:07:30.000Z, NaN, 4, 0
2014-10-04T21:22:30.000Z, NaN, 4, 0
2014-10-04T21:37:30.000Z, NaN, 4, 0
2014-10-04T21:52:30.000Z, NaN, 4, 0
2014-10-04T22:07:30.000Z, NaN, 4, 0
2014-10-04T22:22:30.000Z, NaN, 4, 0
2014-10-04T22:37:30.000Z, NaN, 4, 0
2014-10-04T22:52:30.000Z, NaN, 4, 0
2014-10-04T23:07:30.000Z, NaN, 4, 0
2014-10-04T23:22:30.000Z, NaN, 4, 0
2014-10-04T23:37:30.000Z, NaN, 4, 0
2014-10-04T23:52:30.000Z, NaN, 4, 0
2014-10-05T00:07:30.000Z, NaN, 4, 0
2014-10-05T00:22:30.000Z, NaN, 4, 0
2014-10-05T00:37:30.000Z, NaN, 4, 0
2014-10-05T00:52:30.000Z, NaN, 4, 0
2014-10-05T01:07:30.000Z, NaN, 4, 0
2014-10-05T01:22:30.000Z, NaN, 4, 0
2014-10-05T01:37:30.000Z, NaN, 4, 0
2014-10-05T01:52:30.000Z, NaN, 4, 0
2014-10-05T02:07:30.000Z, NaN, 4, 0
2014-10-05T02:22:30.000Z, NaN, 4, 0
2014-10-05T02:37:30.000Z, NaN, 4, 0
2014-10-05T02:52:30.000Z, NaN, 4, 0
2014-10-05T03:07:30.000Z, NaN, 4, 0
2014-10-05T03:22:30.000Z, NaN, 4, 0
2014-10-05T03:37:30.000Z, NaN, 4, 0
2014-10-05T03:52:30.000Z, NaN, 4, 0
2014-10-05T04:07:30.000Z, NaN, 4, 0
2014-10-05T04:22:30.000Z, NaN, 4, 0
2014-10-05T04:37:30.000Z, NaN, 4, 0
2014-10-05T04:52:30.000Z, NaN, 4, 0
2014-10-05T05:07:30.000Z, NaN, 4, 0
2014-10-05T05:22:30.000Z, NaN, 4, 0
2014-10-05T05:37:30.000Z, NaN, 4, 0
2014-10-05T05:52:30.000Z, NaN, 4, 0
2014-10-05T06:07:30.000Z, NaN, 4, 0
2014-10-05T06:22:30.000Z, NaN, 4, 0
2014-10-05T06:37:30.000Z, NaN, 4, 0
2014-10-05T06:52:30.000Z, NaN, 4, 0
2014-10-05T07:07:30.000Z, NaN, 4, 0
2014-10-05T07:22:30.000Z, NaN, 4, 0
2014-10-05T07:37:30.000Z, NaN, 4, 0
2014-10-05T07:52:30.000Z, NaN, 4, 0
2014-10-05T08:07:30.000Z, NaN, 4, 0
2014-10-05T08:22:30.000Z, NaN, 4, 0
2014-10-05T08:37:30.000Z, NaN, 4, 0
2014-10-05T08:52:30.000Z, NaN, 4, 0
2014-10-05T09:07:30.000Z, NaN, 4, 0
2014-10-05T09:22:30.000Z, NaN, 4, 0
2014-10-05T09:37:30.000Z, NaN, 4, 0
2014-10-05T09:52:30.000Z, NaN, 4, 0
2014-10-05T10:07:30.000Z, NaN, 4, 0
2014-10-05T10:22:30.000Z, NaN, 4, 0
2014-10-05T10:37:30.000Z, NaN, 4, 0
2014-10-05T10:52:30.000Z, NaN, 4, 0
2014-10-05T11:07:30.000Z, NaN, 4, 0
2014-10-05T11:22:30.000Z, NaN, 4, 0
2014-10-05T11:37:30.000Z, NaN, 4, 0
2014-10-05T11:52:30.000Z, NaN, 4, 0
2014-10-05T12:07:30.000Z, NaN, 4, 0
2014-10-05T12:22:30.000Z, NaN, 4, 0
2014-10-05T12:37:30.000Z, NaN, 4, 0
2014-10-05T12:52:30.000Z, NaN, 4, 0
2014-10-05T13:07:30.000Z, NaN, 4, 0
2014-10-05T13:22:30.000Z, NaN, 4, 0
2014-10-05T13:37:30.000Z, NaN, 4, 0
2014-10-05T13:52:30.000Z, NaN, 4, 0
2014-10-05T14:07:30.000Z, NaN, 4, 0
2014-10-05T14:22:30.000Z, NaN, 4, 0
2014-10-05T14:37:30.000Z, NaN, 4, 0
2014-10-05T14:52:30.000Z, NaN, 4, 0
2014-10-05T15:07:30.000Z, NaN, 4, 0
2014-10-05T15:22:30.000Z, NaN, 4, 0
2014-10-05T15:37:30.000Z, NaN, 4, 0
2014-10-05T15:52:30.000Z, NaN, 4, 0
2014-10-05T16:07:30.000Z, NaN, 4, 0
2014-10-05T16:22:30.000Z, NaN, 4, 0
2014-10-05T16:37:30.000Z, NaN, 4, 0
2014-10-05T16:52:30.000Z, NaN, 4, 0
2014-10-05T17:07:30.000Z, NaN, 4, 0
2014-10-05T17:22:30.000Z, NaN, 4, 0
2014-10-05T17:37:30.000Z, NaN, 4, 0
2014-10-05T17:52:30.000Z, NaN, 4, 0
2014-10-05T18:07:30.000Z, NaN, 4, 0
2014-10-05T18:22:30.000Z, NaN, 4, 0
2014-10-05T18:37:30.000Z, NaN, 4, 0
2014-10-05T18:52:30.000Z, NaN, 4, 0
2014-10-05T19:07:30.000Z, NaN, 4, 0
2014-10-05T19:22:30.000Z, NaN, 4, 0
2014-10-05T19:37:30.000Z, NaN, 4, 0
2014-10-05T19:52:30.000Z, NaN, 4, 0
2014-10-05T20:07:30.000Z, NaN, 4, 0
2014-10-05T20:22:30.000Z, NaN, 4, 0
2014-10-05T20:37:30.000Z, NaN, 4, 0
2014-10-05T20:52:30.000Z, NaN, 4, 0
2014-10-05T21:07:30.000Z, NaN, 4, 0
2014-10-05T21:22:30.000Z, NaN, 4, 0
2014-10-05T21:37:30.000Z, NaN, 4, 0
2014-10-05T21:52:30.000Z, NaN, 4, 0
2014-10-05T22:07:30.000Z, NaN, 4, 0
2014-10-05T22:22:30.000Z, NaN, 4, 0
2014-10-05T22:37:30.000Z, NaN, 4, 0
2014-10-05T22:52:30.000Z, NaN, 4, 0
2014-10-05T23:07:30.000Z, NaN, 4, 0
2014-10-05T23:22:30.000Z, NaN, 4, 0
2014-10-05T23:37:30.000Z, NaN, 4, 0
2014-10-05T23:52:30.000Z, NaN, 4, 0
2014-10-06T00:07:30.000Z, NaN, 4, 0
2014-10-06T00:22:30.000Z, NaN, 4, 0
2014-10-06T00:37:30.000Z, NaN, 4, 0
2014-10-06T00:52:30.000Z, NaN, 4, 0
2014-10-06T01:07:30.000Z, NaN, 4, 0
2014-10-06T01:22:30.000Z, NaN, 4, 0
2014-10-06T01:37:30.000Z, NaN, 4, 0
2014-10-06T01:52:30.000Z, NaN, 4, 0
2014-10-06T02:07:30.000Z, NaN, 4, 0
2014-10-06T02:22:30.000Z, NaN, 4, 0
2014-10-06T02:37:30.000Z, NaN, 4, 0
2014-10-06T02:52:30.000Z, NaN, 4, 0
2014-10-06T03:07:30.000Z, NaN, 4, 0
2014-10-06T03:22:30.000Z, NaN, 4, 0
2014-10-06T03:37:30.000Z, NaN, 4, 0
2014-10-06T03:52:30.000Z, NaN, 4, 0
2014-10-06T04:07:30.000Z, NaN, 4, 0
2014-10-06T04:22:30.000Z, NaN, 4, 0
2014-10-06T04:37:30.000Z, NaN, 4, 0
2014-10-06T04:52:30.000Z, NaN, 4, 0
2014-10-06T05:07:30.000Z, NaN, 4, 0
2014-10-06T05:22:30.000Z, NaN, 4, 0
2014-10-06T05:37:30.000Z, NaN, 4, 0
2014-10-06T05:52:30.000Z, NaN, 4, 0
2014-10-06T06:07:30.000Z, NaN, 4, 0
2014-10-06T06:22:30.000Z, NaN, 4, 0
2014-10-06T06:37:30.000Z, NaN, 4, 0
2014-10-06T06:52:30.000Z, NaN, 4, 0
2014-10-06T07:07:30.000Z, NaN, 4, 0
2014-10-06T07:22:30.000Z, NaN, 4, 0
2014-10-06T07:37:30.000Z, NaN, 4, 0
2014-10-06T07:52:30.000Z, NaN, 4, 0
2014-10-06T08:07:30.000Z, NaN, 4, 0
2014-10-06T08:22:30.000Z, NaN, 4, 0
2014-10-06T08:37:30.000Z, NaN, 4, 0
2014-10-06T08:52:30.000Z, NaN, 4, 0
